"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"2","69","31","34","43"
"2","7","25","27","30"
"2","70","24","25","32"
"2","74","40","44","54"
"2","76","18","26","36"
"2","77","40","41","50"
"2","78","30","34","41"
"2","79","21","30","36"
"2","8","27","34","44"
"2","80","28","34","43"
"2","84","29","36","41"
"2","85","17","20","26"
"2","86","24","25","26"
"2","91","39","46","54"
"2","92","21","24","32"
"2","93","41","42","51"
"3","1","18","21","23"
"3","10","29","35","37"
"3","11","47","49","51"
"3","12","43","45","49"
"3","13","41","50","55"
"3","14","45","48","53"
"3","17","22","29","36"
"3","18","43","49","52"
"3","21","17","24","33"
"3","23","28","30","38"
"3","24","23","28","38"
"3","28","23","30","40"
"3","29","31","38","48"
"3","3","19","26","34"
"3","31","27","34","40"
"3","33","23","24","31"
"3","34","19","24","26"
"3","36","33","40","45"
"3","37","47","50","56"
"3","38","44","47","50"
"3","39","43","44","49"
"3","4","12","21","26"
"3","41","19","28","33"
"3","42","30","40","45"
"3","43","42","50","60"
"3","45","32","35","44"
"3","48","34","35","41"
"3","5","36","40","47"
"3","50","25","27","28"
"3","51","41","50","53"
"3","52","47","50","59"
"3","53","24","33","41"
"3","54","36","45","46"
"3","55","29","33","40"
"3","56","17","25","27"
"3","57","27","32","42"
"3","58","27","32","42"
"3","6","31","39","44"
"3","61","25","33","34"
"3","62","30","34","37"
"3","63","34","43","50"
"3","64","21","31","40"
"3","65","40","41","48"
"3","67","28","30","39"
"3","68","30","40","42"
"3","71","19","21","26"
"3","72","30","32","37"
"3","73","17","20","29"
"3","74","43","47","57"
"3","75","45","46","54"
"3","76","35","44","50"
"3","8","38","41","44"
"3","80","27","30","37"
"3","82","16","21","28"
"3","83","29","34","42"
"3","84","15","20","27"
"3","85","44","45","55"
"3","89","39","48","53"
"3","91","34","35","43"
"3","92","37","46","47"
"3","93","35","45","54"
"3","94","23","24","29"
"3","95","37","46","54"
"3","96","13","23","33"
"4","1","21","28","31"
"4","10","21","24","34"
"4","11","22","24","34"
"4","12","36","41","46"
"4","13","38","45","51"
"4","14","12","20","24"
"4","15","25","31","32"
"4","16","22","23","26"
"4","17","36","46","48"
"4","18","22","31","36"
"4","19","14","20","30"
"4","2","24","25","34"
"4","20","34","36","44"
"4","21","37","44","47"
"4","22","42","46","50"
"4","24","37","44","46"
"4","25","20","21","25"
"4","27","24","32","35"
"4","28","33","38","41"
"4","3","34","41","44"
"4","31","40","43","48"
"4","32","42","49","58"
"4","34","38","46","56"
"4","35","35","45","52"
"4","36","16","25","32"
"4","37","20","21","23"
"4","38","32","35","42"
"4","39","16","25","31"
"4","4","33","38","46"
"4","41","27","33","39"
"4","43","22","25","30"
"4","44","43","47","49"
"4","49","23","25","31"
"4","5","24","32","42"
"4","50","16","21","30"
"4","51","43","50","58"
"4","53","17","26","30"
"4","55","18","22","25"
"4","57","32","35","41"
"4","59","37","44","53"
"4","6","32","33","36"
"4","60","35","40","43"
"4","61","32","37","47"
"4","63","20","22","32"
"4","64","16","20","27"
"4","65","43","45","48"
"4","66","45","48","57"
"4","67","36","46","49"
"4","68","44","49","52"
"4","69","29","30","32"
"4","7","39","41","44"
"4","70","22","30","38"
"4","71","36","37","43"
"4","72","35","40","47"
"4","73","29","30","32"
"4","75","40","49","53"
"4","76","26","35","44"
"4","78","35","41","43"
"4","8","20","28","33"
"4","80","22","32","34"
"4","81","31","32","34"
"4","82","25","34","41"
"4","83","20","29","35"
"4","84","39","46","55"
"4","85","28","32","33"
"4","87","47","50","60"
"4","88","15","24","31"
"4","89","31","35","40"
"4","9","35","40","45"
"4","90","39","40","46"
"4","93","47","49","51"
"4","94","29","33","39"
"4","95","37","39","49"
"4","96","43","47","52"
