"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"1","54","39","49","55"
"1","55","34","37","44"
"1","56","31","35","38"
"1","57","36","43","53"
"1","58","36","39","48"
"1","59","21","25","33"
"1","6","27","35","43"
"1","61","29","38","44"
"1","63","16","22","25"
"1","64","41","47","55"
"1","66","15","21","22"
"1","69","27","33","40"
"1","7","29","30","32"
"1","71","23","27","36"
"1","72","34","35","37"
"1","73","26","30","39"
"1","74","38","41","51"
"1","75","33","37","42"
"1","78","34","43","50"
"1","79","42","44","51"
"1","8","40","45","47"
"1","80","14","22","31"
"1","81","23","30","40"
"1","82","32","42","43"
"1","83","19","20","25"
"1","84","33","36","43"
"1","85","26","30","40"
"1","86","26","29","33"
"1","87","19","25","32"
"1","88","19","25","35"
"1","9","29","34","43"
"1","90","28","34","41"
"2","10","17","21","31"
"2","12","21","25","27"
"2","13","36","46","52"
"2","14","39","43","53"
"2","15","27","34","39"
"2","16","27","36","38"
"2","17","32","36","41"
"2","18","30","34","41"
"2","2","16","25","32"
"2","20","40","43","51"
"2","22","36","38","44"
"2","23","37","39","42"
"2","24","30","31","40"
"2","25","33","37","42"
"2","26","45","49","57"
"2","27","34","43","49"
"2","28","22","27","29"
"2","29","25","29","32"
"2","3","35","43","47"
"2","31","30","31","34"
"2","32","16","21","28"
"2","33","33","35","43"
"2","34","39","45","50"
"2","35","35","43","46"
"2","36","19","28","34"
"2","38","13","21","31"
"2","4","32","34","41"
"2","40","40","44","54"
"2","41","23","29","35"
"2","42","24","30","33"
"2","43","31","36","41"
"2","44","44","45","53"
"2","45","40","46","52"
"2","46","19","20","22"
"2","47","26","28","34"
"2","5","18","20","29"
"2","50","18","20","28"
"2","52","42","47","56"
"2","53","31","36","40"
"2","56","48","49","51"
"2","59","22","26","32"
"2","6","18","26","29"
"2","62","18","23","31"
"2","63","45","47","52"
"2","64","15","23","28"
"2","65","44","46","47"
"2","67","38","47","51"
"2","68","27","35","38"
"2","7","40","46","47"
"2","70","30","36","46"
"2","71","18","27","31"
"2","72","40","45","47"
"2","73","38","41","51"
"2","74","34","39","41"
"2","77","26","27","35"
"2","79","20","26","36"
"2","81","25","34","43"
"2","85","20","21","27"
"2","86","36","37","42"
"2","87","23","28","29"
"2","90","19","23","31"
"3","1","24","30","40"
"3","11","41","48","56"
"3","13","19","22","23"
"3","14","21","29","37"
"3","16","25","34","42"
"3","17","35","36","46"
"3","18","42","50","54"
"3","19","31","35","42"
"3","20","21","22","25"
"3","21","21","24","34"
"3","22","36","46","47"
"3","23","28","37","44"
"3","24","15","24","26"
"3","25","21","25","30"
"3","26","26","27","33"
"3","27","37","42","50"
"3","28","26","34","42"
"3","29","48","49","52"
"3","30","32","35","41"
"3","31","22","24","34"
"3","32","36","42","43"
"3","33","22","29","34"
"3","36","47","48","55"
"3","37","18","22","27"
"3","38","21","26","35"
"3","39","31","32","35"
"3","4","35","38","42"
"3","41","11","20","25"
"3","42","39","44","46"
"3","45","31","34","38"
"3","46","23","29","33"
"3","47","38","45","47"
"3","48","24","30","34"
"3","49","32","33","38"
"3","50","38","48","49"
"3","51","37","39","45"
"3","52","20","24","34"
"3","53","36","40","41"
"3","54","30","38","46"
"3","55","21","30","39"
"3","56","31","40","47"
"3","58","26","32","35"
"3","59","27","28","32"
"3","6","33","43","48"
"3","62","36","45","55"
"3","63","22","23","32"
"3","64","35","37","40"
"3","65","46","49","52"
"3","66","49","50","56"
"3","67","29","34","41"
"3","69","33","38","44"
"3","70","33","34","36"
"3","71","21","29","32"
"3","72","22","30","35"
"3","73","42","49","54"
"3","74","37","42","50"
"3","75","15","23","30"
"3","76","41","49","54"
"3","78","44","46","51"
"3","79","40","44","47"
"3","80","39","41","50"
"3","82","34","43","46"
"3","83","16","22","25"
"3","84","20","29","33"
"3","87","33","41","42"
"3","88","31","32","36"
"3","89","23","26","29"
"3","9","32","37","38"
"3","90","18","23","27"
"4","1","22","23","31"
"4","10","18","21","22"
"4","11","46","50","59"
"4","12","38","39","40"
"4","14","22","29","33"
"4","15","21","31","33"
"4","16","46","47","54"
"4","17","21","26","34"
"4","18","33","36","44"
"4","19","25","28","33"
"4","2","26","32","35"
"4","21","28","34","40"
"4","23","14","21","31"
"4","24","16","25","29"
"4","26","27","34","35"
"4","27","35","36","45"
"4","28","26","32","37"
"4","29","44","47","51"
"4","3","37","42","51"
"4","31","38","43","45"
"4","32","18","28","31"
"4","33","17","27","32"
"4","34","45","49","50"
"4","36","33","41","44"
"4","37","43","46","48"
"4","38","16","20","24"
"4","39","29","31","35"
"4","4","21","31","39"
"4","40","36","38","40"
"4","41","38","43","49"
"4","42","31","36","37"
"4","44","34","41","50"
"4","47","35","44","50"
"4","48","19","24","32"
"4","49","41","45","49"
"4","5","28","30","39"
"4","50","30","37","44"
"4","53","43","50","54"
"4","54","35","40","48"
"4","55","25","27","33"
"4","56","18","24","31"
"4","59","40","46","55"
"4","60","36","38","47"
"4","62","35","39","47"
"4","63","21","25","29"
"4","64","26","35","41"
"4","67","15","22","29"
"4","68","25","28","32"
"4","69","47","48","58"
"4","71","22","32","42"
"4","72","24","34","37"
"4","73","22","23","28"
"4","74","41","42","47"
"4","75","30","39","40"
"4","76","25","32","41"
"4","77","37","43","46"
"4","81","33","38","45"
"4","83","15","24","31"
"4","84","36","42","44"
"4","86","33","34","38"
"4","87","25","31","36"
"4","89","38","47","53"
"4","9","44","46","47"
"4","90","38","45","50"
