"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"3","42","17","26","36"
"3","43","17","27","29"
"3","44","44","47","56"
"3","45","25","27","36"
"3","46","42","48","55"
"3","47","19","28","36"
"3","48","32","38","39"
"3","49","31","39","48"
"3","50","45","48","53"
"3","51","32","35","44"
"3","52","23","24","25"
"3","54","38","39","49"
"3","55","27","28","30"
"3","56","47","48","57"
"3","57","36","39","43"
"3","58","22","25","29"
"3","59","32","40","50"
"3","60","36","39","43"
"3","7","13","20","24"
"3","8","12","20","23"
"4","11","25","31","37"
"4","13","27","35","43"
"4","14","41","42","43"
"4","15","26","27","35"
"4","16","38","47","52"
"4","17","38","42","46"
"4","19","23","24","30"
"4","20","32","41","46"
"4","21","22","24","33"
"4","22","41","45","48"
"4","23","24","28","31"
"4","24","20","22","26"
"4","25","35","36","46"
"4","26","43","50","55"
"4","27","40","42","52"
"4","28","36","42","44"
"4","29","24","33","34"
"4","3","20","25","30"
"4","31","38","39","44"
"4","33","13","22","32"
"4","34","36","40","41"
"4","35","42","48","49"
"4","36","25","30","37"
"4","37","43","45","55"
"4","39","36","46","49"
"4","4","21","28","33"
"4","40","31","41","46"
"4","42","20","27","37"
"4","43","49","50","54"
"4","44","37","39","41"
"4","47","21","27","33"
"4","48","17","27","33"
"4","5","29","38","41"
"4","51","24","32","38"
"4","52","36","43","49"
"4","53","42","49","55"
"4","55","37","40","41"
"4","56","42","48","52"
"4","59","22","28","31"
"4","8","32","38","41"
"4","9","34","36","45"
"5","10","36","37","47"
"5","11","43","49","57"
"5","13","21","28","34"
"5","14","16","23","32"
"5","15","27","36","46"
"5","16","30","33","35"
"5","18","29","39","41"
"5","19","17","26","35"
"5","20","20","22","27"
"5","22","35","42","51"
"5","25","47","48","50"
"5","26","27","35","38"
"5","27","28","31","39"
"5","29","35","39","41"
"5","30","12","21","24"
"5","31","27","35","37"
"5","32","32","41","46"
"5","35","24","31","36"
"5","36","46","48","55"
"5","4","39","46","49"
"5","40","29","39","45"
"5","41","37","42","46"
"5","43","41","49","54"
"5","45","36","40","44"
"5","46","23","25","26"
"5","48","29","34","44"
"5","5","20","25","28"
"5","52","25","35","37"
"5","53","19","26","28"
"5","54","38","39","40"
"5","57","34","40","46"
"5","59","43","48","58"
"5","6","22","29","39"
"5","60","14","22","24"
"5","7","20","28","38"
"5","9","40","48","53"
