"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"2","103","31","35","44"
"2","104","18","26","35"
"2","105","28","35","39"
"2","106","24","32","39"
"2","107","23","31","39"
"2","109","11","21","28"
"2","11","42","44","47"
"2","110","24","25","26"
"2","112","31","40","43"
"2","12","15","21","28"
"2","18","35","41","43"
"2","2","15","22","27"
"2","22","39","41","51"
"2","24","17","22","25"
"2","26","44","50","55"
"2","27","32","42","43"
"2","28","43","45","55"
"2","29","39","48","52"
"2","3","45","48","50"
"2","30","32","37","45"
"2","31","29","30","37"
"2","33","25","34","41"
"2","34","35","42","46"
"2","35","12","21","28"
"2","37","21","26","28"
"2","38","14","23","28"
"2","4","25","30","33"
"2","40","19","24","33"
"2","42","29","37","46"
"2","44","43","45","48"
"2","47","20","29","34"
"2","50","32","42","51"
"2","53","37","41","44"
"2","54","27","35","36"
"2","55","10","20","26"
"2","56","37","42","47"
"2","58","29","33","42"
"2","59","15","21","26"
"2","6","24","31","34"
"2","60","41","44","46"
"2","61","36","45","47"
"2","62","37","46","47"
"2","63","26","29","37"
"2","65","24","34","39"
"2","66","15","22","24"
"2","68","35","43","44"
"2","69","21","27","32"
"2","7","44","48","51"
"2","70","19","24","32"
"2","71","42","47","48"
"2","73","14","21","25"
"2","74","26","31","37"
"2","76","15","20","28"
"2","77","19","24","27"
"2","79","14","21","27"
"2","8","27","37","45"
"2","80","36","46","56"
"2","82","28","38","39"
"2","83","31","32","34"
"2","84","34","40","49"
"2","85","38","41","50"
"2","89","23","30","37"
"2","9","39","48","49"
"2","90","21","27","32"
"2","92","35","44","52"
"2","94","27","31","40"
"2","95","29","38","44"
"2","96","44","46","53"
"2","99","25","33","36"
"3","1","39","45","54"
"3","101","43","50","52"
"3","102","40","45","55"
"3","103","41","42","50"
"3","104","10","20","23"
"3","105","29","38","48"
"3","106","44","45","50"
"3","107","20","25","34"
"3","108","39","42","46"
"3","109","38","40","47"
"3","110","44","49","58"
"3","111","15","21","22"
"3","12","38","39","44"
"3","14","43","50","51"
"3","15","12","20","29"
"3","16","21","31","37"
"3","18","13","20","27"
"3","19","24","29","33"
"3","2","32","42","47"
"3","20","15","21","30"
"3","21","46","47","53"
"3","23","40","45","52"
"3","25","28","37","40"
"3","27","27","34","37"
"3","28","39","41","49"
"3","29","30","31","33"
"3","3","16","20","29"
"3","30","20","23","32"
"3","31","37","39","40"
"3","32","28","32","42"
"3","33","28","36","41"
"3","34","26","28","35"
"3","35","35","43","53"
"3","36","35","41","48"
"3","37","26","30","39"
"3","38","33","41","51"
"3","4","30","31","34"
"3","41","36","42","49"
"3","43","35","43","44"
"3","44","31","37","40"
"3","46","24","31","35"
"3","47","33","34","37"
"3","49","38","48","52"
"3","51","29","33","41"
"3","52","21","28","31"
"3","53","43","49","50"
"3","54","41","45","54"
"3","57","31","36","40"
"3","59","45","47","48"
"3","60","42","46","53"
"3","61","39","47","57"
"3","62","22","29","35"
"3","63","31","36","38"
"3","64","22","26","36"
"3","66","38","42","49"
"3","67","43","46","52"
"3","69","28","36","46"
"3","7","20","22","32"
"3","70","38","42","52"
"3","71","33","41","45"
"3","72","26","35","39"
"3","73","46","49","58"
"3","74","41","48","49"
"3","75","14","22","24"
"3","76","29","31","41"
"3","78","22","29","36"
"3","79","28","37","45"
"3","8","49","50","56"
"3","80","15","24","33"
"3","81","35","38","46"
"3","82","25","32","39"
"3","83","31","38","40"
"3","86","20","27","28"
"3","89","35","40","44"
"3","9","29","39","44"
"3","91","27","30","40"
"3","93","34","37","45"
"3","94","45","46","52"
"3","95","23","24","33"
"3","96","38","47","53"
"3","97","44","45","48"
"4","10","21","24","26"
"4","100","41","50","58"
"4","101","18","23","24"
"4","102","26","36","40"
"4","105","23","26","29"
"4","106","27","34","38"
"4","108","23","30","37"
"4","11","10","20","29"
"4","110","41","49","59"
"4","111","36","45","46"
"4","112","42","47","53"
"4","12","40","42","44"
"4","13","43","50","59"
"4","14","48","50","52"
"4","15","11","21","29"
"4","16","28","36","37"
"4","17","35","39","43"
"4","19","40","42","49"
"4","2","33","38","44"
"4","20","35","37","42"
"4","21","15","22","27"
"4","22","13","23","31"
"4","23","19","27","33"
"4","24","37","46","50"
"4","26","37","42","52"
"4","28","39","48","55"
"4","30","35","45","54"
"4","33","43","49","59"
"4","34","40","45","49"
"4","35","37","42","46"
"4","36","17","22","30"
"4","38","39","40","47"
"4","39","49","50","56"
"4","4","33","34","35"
"4","40","21","23","31"
"4","41","22","30","37"
"4","42","21","26","34"
"4","43","27","29","31"
"4","44","32","36","41"
"4","46","34","42","43"
"4","47","22","27","35"
"4","48","44","49","58"
"4","49","14","20","28"
"4","5","40","42","46"
"4","51","41","43","47"
"4","52","35","40","41"
"4","53","21","29","36"
"4","54","16","20","30"
"4","56","33","43","48"
"4","57","42","48","51"
"4","58","17","24","27"
"4","59","25","35","44"
"4","6","41","42","48"
"4","60","14","24","26"
"4","62","23","24","31"
"4","63","46","48","56"
"4","64","29","39","41"
"4","65","29","36","43"
"4","67","45","48","52"
"4","68","25","31","38"
"4","69","29","34","37"
"4","7","23","27","28"
"4","70","38","47","50"
"4","71","20","27","37"
"4","72","19","21","25"
"4","73","40","50","53"
"4","74","21","23","29"
"4","77","36","37","43"
"4","78","30","34","44"
"4","79","25","29","38"
"4","8","27","33","35"
"4","80","17","23","32"
"4","83","39","41","49"
"4","85","29","37","42"
"4","86","14","24","29"
"4","87","18","24","26"
"4","9","30","36","40"
"4","90","19","21","31"
"4","92","36","45","55"
"4","93","23","25","28"
"4","94","35","37","45"
"4","98","15","20","25"
"4","99","40","49","51"
"5","100","16","24","29"
"5","101","39","41","42"
"5","102","26","36","40"
"5","104","19","25","31"
"5","106","45","48","52"
"5","107","14","21","31"
"5","108","29","36","38"
"5","109","37","39","49"
"5","11","39","49","55"
"5","110","23","24","28"
"5","112","44","47","53"
"5","13","21","29","34"
"5","14","12","21","23"
"5","15","34","40","43"
"5","16","41","42","49"
"5","17","13","21","27"
"5","18","24","31","37"
"5","20","26","28","30"
"5","23","43","45","46"
"5","24","33","39","44"
"5","26","15","23","29"
"5","28","24","28","37"
"5","3","41","48","53"
"5","30","44","46","49"
"5","31","34","40","48"
"5","32","30","31","40"
"5","33","37","39","40"
"5","34","45","46","54"
"5","36","19","21","23"
"5","4","27","33","40"
"5","40","13","23","29"
"5","41","38","45","50"
"5","42","35","40","41"
"5","43","18","25","29"
"5","44","33","39","45"
"5","45","33","39","47"
"5","47","24","34","40"
"5","48","40","46","52"
"5","49","29","35","40"
"5","5","43","50","51"
"5","50","19","26","27"
"5","51","14","22","32"
"5","55","24","26","36"
"5","56","36","37","38"
"5","59","47","49","50"
"5","6","26","34","37"
"5","61","26","31","33"
"5","62","16","25","33"
"5","63","26","35","36"
"5","64","34","37","41"
"5","66","42","44","47"
"5","67","13","20","21"
"5","68","37","41","45"
"5","69","15","23","33"
"5","70","39","46","56"
"5","71","43","44","46"
"5","72","38","39","42"
"5","73","17","22","26"
"5","74","22","32","34"
"5","76","26","29","37"
"5","77","26","30","37"
"5","78","17","22","29"
"5","79","32","35","44"
"5","8","49","50","60"
"5","80","18","24","34"
"5","81","41","49","56"
"5","83","25","26","35"
"5","86","44","49","56"
"5","87","29","33","34"
"5","88","35","42","45"
"5","89","43","49","59"
"5","9","21","31","38"
"5","91","29","39","48"
"5","92","25","26","33"
"5","94","16","25","31"
"5","95","43","44","51"
"5","96","13","20","30"
