"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"3","59","19","21","22"
"3","6","34","40","41"
"3","60","21","30","39"
"3","68","45","50","54"
"3","7","45","46","53"
"3","70","41","49","52"
"3","73","47","49","50"
"3","74","40","50","59"
"3","75","22","23","31"
"3","76","15","25","33"
"3","78","25","35","42"
"3","79","29","37","43"
"3","8","30","38","40"
"3","80","22","23","26"
"3","83","19","29","33"
"3","84","30","36","43"
"3","85","42","48","54"
"3","87","36","43","45"
"3","9","29","37","39"
"3","90","31","35","41"
"3","91","39","45","51"
"3","92","26","34","39"
"3","93","39","40","49"
"3","94","11","21","27"
"3","95","30","39","41"
"3","97","15","24","25"
"3","98","16","26","33"
"3","99","18","20","22"
