"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"3","12","32","37","45"
"3","13","22","24","27"
"3","15","20","23","25"
"3","16","38","41","45"
"3","17","28","31","39"
"3","18","38","40","42"
"3","19","19","25","34"
"3","2","26","28","37"
"3","21","28","36","46"
"3","22","28","29","37"
"3","24","42","47","49"
"3","25","38","44","47"
"3","26","36","43","45"
"3","27","36","40","41"
"3","29","32","36","43"
"3","3","37","40","41"
"3","30","36","43","50"
"3","32","42","47","51"
"3","33","33","36","44"
"3","34","34","37","41"
"3","35","47","50","58"
"3","39","33","34","44"
"3","4","39","43","46"
"3","40","16","25","29"
"3","41","33","39","48"
"3","42","18","26","34"
"3","44","31","41","49"
"3","45","35","42","44"
"3","47","29","36","39"
"3","48","30","39","41"
"3","49","19","21","24"
"3","50","25","28","38"
"3","51","47","48","58"
"3","52","35","45","48"
"3","53","33","38","45"
"3","54","16","20","27"
"3","55","16","25","30"
"3","56","18","20","23"
"3","57","31","41","46"
"3","6","16","23","27"
"3","60","33","36","39"
"3","61","33","40","42"
"3","62","25","31","35"
"3","63","38","43","48"
"3","65","30","36","37"
"3","67","21","23","27"
"3","68","38","48","57"
"3","69","34","35","39"
"3","7","44","48","54"
"3","70","15","25","26"
"3","71","42","48","55"
"3","73","16","21","26"
"3","74","20","25","28"
"3","75","19","21","26"
"3","76","29","35","39"
"3","77","39","42","47"
"3","78","46","48","58"
"3","8","42","46","54"
"3","80","35","39","43"
"3","81","23","24","26"
"3","82","45","50","60"
"3","83","21","22","25"
"3","84","29","33","43"
"3","86","34","35","37"
"3","87","43","45","49"
"3","89","27","35","43"
"3","9","35","37","45"
"3","90","25","29","37"
"3","92","17","25","32"
"3","93","19","29","36"
"3","94","37","43","46"
"3","95","32","35","39"
"3","96","46","50","56"
"3","97","33","41","50"
"3","98","43","45","48"
"4","1","22","26","35"
"4","100","15","24","30"
"4","102","18","28","32"
"4","104","13","23","30"
"4","12","41","43","48"
"4","13","29","38","48"
"4","14","33","43","44"
"4","15","33","38","44"
"4","16","28","31","37"
"4","18","20","30","32"
"4","20","41","46","51"
"4","22","45","49","52"
"4","23","32","34","41"
"4","24","27","31","34"
"4","25","28","37","43"
"4","26","33","43","48"
"4","27","19","29","34"
"4","28","29","36","43"
"4","30","24","32","35"
"4","31","15","20","25"
"4","32","13","21","24"
"4","34","19","26","28"
"4","35","33","40","46"
"4","37","37","44","47"
"4","4","45","50","51"
"4","41","46","48","49"
"4","43","12","22","27"
"4","45","43","49","54"
"4","47","19","27","31"
"4","48","33","37","42"
"4","5","26","36","40"
"4","50","26","36","39"
"4","51","40","50","54"
"4","52","20","23","31"
"4","53","40","48","55"
"4","54","31","32","36"
"4","55","34","37","39"
"4","56","40","41","49"
"4","57","39","45","55"
"4","58","36","46","53"
"4","6","36","46","47"
"4","60","27","33","38"
"4","61","25","27","33"
"4","62","16","23","29"
"4","63","39","43","47"
"4","65","26","35","41"
"4","66","37","40","45"
"4","68","25","35","36"
"4","69","19","20","22"
"4","70","32","38","44"
"4","71","44","49","51"
"4","74","17","23","28"
"4","75","22","27","29"
"4","76","38","47","51"
"4","77","32","40","41"
"4","78","41","44","49"
"4","79","39","49","57"
"4","80","31","33","36"
"4","81","18","23","26"
"4","82","22","29","38"
"4","84","32","34","39"
"4","85","31","36","41"
"4","88","14","23","32"
"4","89","29","32","41"
"4","9","35","40","49"
"4","90","18","20","30"
"4","91","17","24","27"
"4","92","15","24","32"
"4","93","46","47","50"
"4","94","37","46","48"
"4","95","35","45","54"
"4","97","28","37","40"
"4","98","33","37","42"
"4","99","23","30","38"
