"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"4","100","38","40","47"
"4","101","26","35","42"
"4","102","46","48","50"
"4","103","37","40","42"
"4","104","18","27","28"
"4","105","36","42","46"
"4","107","45","47","53"
"4","108","41","50","55"
"4","11","32","41","48"
"4","112","26","28","36"
"4","12","38","40","49"
"4","13","27","35","42"
"4","15","17","26","32"
"4","16","30","31","41"
"4","17","47","49","50"
"4","18","36","38","48"
"4","21","43","46","52"
"4","24","18","26","35"
"4","25","33","34","44"
"4","26","31","39","48"
"4","27","32","41","46"
"4","29","22","27","28"
"4","3","47","50","56"
"4","30","42","45","46"
"4","32","25","26","29"
"4","33","16","24","30"
"4","36","20","29","32"
"4","38","33","36","39"
"4","39","34","36","42"
"4","4","23","31","39"
"4","40","42","48","50"
"4","41","39","46","50"
"4","43","36","42","50"
"4","45","26","29","36"
"4","47","14","20","24"
"4","48","35","45","52"
"4","49","42","49","57"
"4","5","19","24","32"
"4","50","31","39","45"
"4","52","33","42","47"
"4","53","20","24","32"
"4","54","40","45","48"
"4","55","31","33","41"
"4","56","43","50","57"
"4","58","43","49","59"
"4","59","45","50","56"
"4","6","30","32","41"
"4","60","14","20","24"
"4","62","13","20","21"
"4","63","23","25","26"
"4","65","37","41","44"
"4","66","20","25","35"
"4","67","39","44","45"
"4","68","33","41","48"
"4","69","42","48","50"
"4","7","12","22","27"
"4","70","35","37","43"
"4","72","24","25","26"
"4","73","14","24","26"
"4","74","36","40","46"
"4","75","30","36","37"
"4","77","30","38","44"
"4","8","36","44","46"
"4","80","27","30","31"
"4","81","23","27","29"
"4","82","28","30","40"
"4","83","27","34","43"
"4","84","41","50","53"
"4","85","41","45","46"
"4","86","39","41","42"
"4","87","38","47","48"
"4","9","32","38","43"
"4","90","23","29","39"
"4","92","38","47","54"
"4","93","42","46","48"
"4","94","41","48","55"
"4","95","23","33","41"
"4","96","21","30","38"
"4","98","43","46","50"
"4","99","38","42","49"
